"","ID","fip","2020-01-21","2020-01-22","2020-01-23","2020-01-24","2020-01-25","2020-01-26","2020-01-27","2020-01-28","2020-01-29","2020-01-30","2020-01-31","2020-02-01","2020-02-02","2020-02-03","2020-02-04","2020-02-05","2020-02-06","2020-02-07","2020-02-08","2020-02-09","2020-02-10","2020-02-11","2020-02-12","2020-02-13","2020-02-14","2020-02-15","2020-02-16","2020-02-17","2020-02-18","2020-02-19","2020-02-20","2020-02-21","2020-02-22","2020-02-23","2020-02-24","2020-02-25","2020-02-26","2020-02-27","2020-02-28","2020-02-29","2020-03-01","2020-03-02","2020-03-03","2020-03-04","2020-03-05","2020-03-06","2020-03-07","2020-03-08","2020-03-09","2020-03-10","2020-03-11","2020-03-12","2020-03-13","2020-03-14","2020-03-15","2020-03-16","2020-03-17","2020-03-18","2020-03-19","2020-03-20","2020-03-21","2020-03-22","2020-03-23","2020-03-24","2020-03-25","2020-03-26","2020-03-27","2020-03-28","2020-03-29","2020-03-30","2020-03-31","2020-04-01","2020-04-02","2020-04-03","2020-04-04","2020-04-05","2020-04-06","2020-04-07","2020-04-08","2020-04-09","2020-04-10","2020-04-11","2020-04-12","2020-04-13","2020-04-14","2020-04-15","2020-04-16","2020-04-17","2020-04-18","2020-04-19","2020-04-20","2020-04-21","2020-04-22","2020-04-23","2020-04-24","2020-04-25","2020-04-26","2020-04-27","2020-04-28","2020-04-29","2020-04-30","2020-05-01","2020-05-02","2020-05-03","2020-05-04","2020-05-05","2020-05-06","2020-05-07","2020-05-08","2020-05-09","2020-05-10","2020-05-11","2020-05-12","age_tot_65plus","tot_pop","StateAbbr","CountyName","StateName"
"547",546,"21201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"KY","Robertson","Kentucky"
"548",547,"47095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000531490831783152,0.000531490831783152,0.000531490831783152,0.000531490831783152,0.000531490831783152,0.000531490831783152,0.000531490831783152,0.000531490831783152,0.000531490831783152,0.00119585437151209,0.00265745415891576,0.00611214456550625,0.00637788998139782,0.00637788998139782,0.00651076268934361,0.0066436353972894,0.00704225352112676,0.00730799893701834,0.00730799893701834,0.00730799893701834,0.00757374435290991,0.0077066170608557,0.0077066170608557,0.00783948976880149,0.00783948976880149,0.00783948976880149,0.00783948976880149,0.00783948976880149,0.00810523518469306,0.013154398086633,0,0,"TN","Lake","Tennessee"
"549",548,"45015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78320139669481e-06,4.78320139669481e-06,9.56640279338962e-06,1.91328055867792e-05,1.91328055867792e-05,2.3916006983474e-05,3.82656111735585e-05,4.78320139669481e-05,6.21816181570325e-05,6.69648195537273e-05,6.69648195537273e-05,7.17480209504221e-05,8.60976251405065e-05,0.000157845646090929,0.000200894458661182,0.000215244062851266,0.000220027264247961,0.00024872647262813,0.000263076076818214,0.000263076076818214,0.000291775285198383,0.000320474493578552,0.000320474493578552,0.000397005715925669,0.000430488125702533,0.000468753736876091,0.000483103341066176,0.000554851362016598,0.000588333771793461,0.000593116973190156,0.000631382584363715,0.000660081792743884,0.000679214598330663,0.000683997799727358,0.000727046612297611,0.000774878626264559,0.00086575945280176,0.00086575945280176,0.000817927438834812,0.000832277043024897,0.000832277043024897,0.000860976251405065,0.00087532585559515,0.000884892258388539,0.000889675459785234,0.000908808265372014,0.000899241862578624,0.000904025063975319,0.000904025063975319,0.000913591466768708,0.000918374668165403,0.000918374668165403,0.000932724272355488,0.000942290675148877,0,0,"SC","Berkeley","South Carolina"
"550",549,"05051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03467079026614e-05,2.03467079026614e-05,2.03467079026614e-05,6.10401237079841e-05,6.10401237079841e-05,8.13868316106454e-05,9.15601855619761e-05,9.15601855619761e-05,9.15601855619761e-05,0.000101733539513307,0.000183120371123952,0.000193293725075283,0.000203467079026613,0.000203467079026613,0.000254333848783267,0.000315373972491251,0.000315373972491251,0.000325547326442582,0.000376414096199235,0.000376414096199235,0.000406934158053227,0.000417107512004558,0.000467974281761211,0.000467974281761211,0.000590054529177179,0.000671441360787825,0.000701961422641817,0.000732481484495809,0.000824041670057785,0.00103768210303573,0.00103768210303573,0.00104785545698706,0.00106820216488972,0.00108854887279238,0.00108854887279238,0.00108854887279238,0.00109872222674371,0.00110889558069504,0.00110889558069504,0.00110889558069504,0.00111906893464637,0.0011292422885977,0.0011292422885977,0.0011597623504517,0.00116993570440303,0.00116993570440303,0.00118010905835436,0.00119028241230569,0.00119028241230569,0.00120045576625702,0.00119028241230569,0.00119028241230569,0.00119028241230569,0.00120045576625702,0.00120045576625702,0.00120045576625702,0.00121062912020835,0.00121062912020835,0.00122080247415968,0,0,"AR","Garland","Arkansas"
"551",550,"20139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29643621710112e-05,6.29643621710112e-05,6.29643621710112e-05,0.000125928724342022,0.000188893086513034,0.000188893086513034,0.000188893086513034,0.000188893086513034,0.000188893086513034,0.000188893086513034,0.000188893086513034,0.000188893086513034,0.000188893086513034,0.000188893086513034,0.000188893086513034,0.000188893086513034,0.000251857448684045,0.000251857448684045,0.000251857448684045,0.000251857448684045,0.000251857448684045,0.000251857448684045,0.000251857448684045,0.000251857448684045,0.000251857448684045,0.000251857448684045,0.000314821810855056,0.000314821810855056,0.000314821810855056,0.000314821810855056,0.000314821810855056,0.000314821810855056,0.000314821810855056,0.000314821810855056,0.000314821810855056,0.000314821810855056,0.000314821810855056,0.000314821810855056,0.000314821810855056,0.000314821810855056,0.000314821810855056,0.000314821810855056,0.000314821810855056,0.000314821810855056,0.000314821810855056,0.000377786173026067,0.000377786173026067,0,0,"KS","Osage","Kansas"
"552",551,"39155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95554872791064e-06,4.95554872791064e-06,9.91109745582128e-06,9.91109745582128e-06,9.91109745582128e-06,9.91109745582128e-06,9.91109745582128e-06,9.91109745582128e-06,1.48666461837319e-05,1.48666461837319e-05,1.48666461837319e-05,1.48666461837319e-05,1.98221949116426e-05,4.45999385511958e-05,5.94665847349277e-05,8.42443283744809e-05,0.000133799815653587,0.000178399754204783,0.000208133046572247,0.000247777436395532,0.000287421826218817,0.00031219956985837,0.000356799508409566,0.000445999385511958,0.000441043836784047,0.000505465970246885,0.000545110360070171,0.000624399139716741,0.000654132432084205,0.000738376760458686,0.000768110052826149,0.000832532186288988,0.000862265478656452,0.00092668761211929,0.000986154196854218,0.00100597639176586,0.00105553187904497,0.00114473175614736,0.00117446504851482,0.00123393163324975,0.00127357602307303,0.00129339821798468,0.00134790925399169,0.00137764254635916,0.00142224248491035,0.00145197577727782,0.00146188687473364,0.00148170906964528,0.00151144236201275,0.00152630900819648,0.00157586449547558,0.00160559778784305,0.00164028662893842,0.00171957540858499,0.00176417534713619,0.00179886418823156,0.00183850857805485,0.00194257510134097,0.0020020416860759,0.00201195278353172,0.00202186388098754,0.00204664162462709,0,0,"OH","Trumbull","Ohio"
"553",552,"48333",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000203998368013056,0,0,"TX","Mills","Texas"
"554",553,"48359",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000478468899521531,0.000478468899521531,0.000478468899521531,0.000478468899521531,0.000478468899521531,0.000478468899521531,0.000478468899521531,0.000478468899521531,0.000956937799043062,0.000956937799043062,0.000956937799043062,0.000956937799043062,0.000956937799043062,0.000956937799043062,0.000956937799043062,0.000956937799043062,0.000956937799043062,0.000956937799043062,0.00143540669856459,0.00143540669856459,0.00143540669856459,0.00143540669856459,0.00143540669856459,0.00143540669856459,0.00143540669856459,0.00143540669856459,0.00143540669856459,0.00143540669856459,0.00143540669856459,0.00143540669856459,0.00143540669856459,0.00143540669856459,0.00143540669856459,0.00143540669856459,0.00143540669856459,0.00143540669856459,0.00143540669856459,0.00143540669856459,0.00143540669856459,0.00143540669856459,0.00143540669856459,0.00143540669856459,0.00143540669856459,0.00143540669856459,0.00143540669856459,0.00143540669856459,0.00143540669856459,0.00143540669856459,0.00143540669856459,0.00143540669856459,0.00143540669856459,0.00143540669856459,0.00143540669856459,0.00143540669856459,0.00143540669856459,0,0,"TX","Oldham","Texas"
"555",554,"42019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.36003344660871e-06,5.36003344660871e-06,2.68001672330435e-05,3.21602006796522e-05,6.43204013593045e-05,0.000101840635485565,0.000139360869611826,0.000219761371310957,0.000251921571990609,0.000262641638883827,0.000321602006796522,0.000343042140582957,0.000369842307816001,0.000402002508495653,0.000450242809515131,0.000466322909854958,0.000487763043641392,0.000573523578787132,0.000605683779466784,0.000605683779466784,0.000659284113932871,0.000686084281165914,0.000712884448398958,0.000766484782865045,0.000766484782865045,0.000804005016991306,0.000825445150777741,0.000841525251117567,0.000857605351457393,0.000862965384904002,0.000862965384904002,0.000868325418350611,0.000879045485243828,0.000879045485243828,0.000900485619030263,0.000900485619030263,0.00091120568592348,0.00091120568592348,0.000932645819709915,0.000938005853156524,0.00095408595349635,0.000964806020389567,0.000964806020389567,0.000964806020389567,0.000964806020389567,0.000986246154176002,0.000991606187622611,0.00101840635485565,0.00102912642174887,0.00103984648864209,0.0010452065220887,0.0010452065220887,0.00106128662242852,0,0,"PA","Butler","Pennsylvania"
"556",555,"16049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12107486074555e-05,6.12107486074555e-05,6.12107486074555e-05,6.12107486074555e-05,6.12107486074555e-05,6.12107486074555e-05,6.12107486074555e-05,0.000122421497214911,6.12107486074555e-05,0.000122421497214911,0.000122421497214911,0.000122421497214911,0.000183632245822366,0.000183632245822366,0.000183632245822366,0.000183632245822366,0.000183632245822366,0.000183632245822366,0.000183632245822366,0.000183632245822366,0.000183632245822366,0.000183632245822366,0.000183632245822366,0.000183632245822366,0.000183632245822366,0.000183632245822366,0.000183632245822366,0.000183632245822366,0.000183632245822366,0.000183632245822366,0.000183632245822366,0.000183632245822366,0.000183632245822366,0.000183632245822366,0.000183632245822366,0.000183632245822366,0.000183632245822366,0.000183632245822366,0.000183632245822366,0.000183632245822366,0.000183632245822366,0.000183632245822366,0.000183632245822366,0.000183632245822366,0.000183632245822366,0.000183632245822366,0.000183632245822366,0.000183632245822366,0.000183632245822366,0,0,"ID","Idaho","Idaho"
"557",556,"20115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31117021276596e-05,0.000166223404255319,0.000166223404255319,0.000249335106382979,0.000249335106382979,0.000249335106382979,0.000249335106382979,0.000249335106382979,0.000249335106382979,0.000249335106382979,0.000332446808510638,0.000415558510638298,0.000415558510638298,0.000415558510638298,0.000415558510638298,0.000415558510638298,0.000415558510638298,0.000415558510638298,0.000415558510638298,0.000415558510638298,0.000415558510638298,0.000415558510638298,0.000415558510638298,0.000415558510638298,0.000415558510638298,0.000415558510638298,0.000415558510638298,0.000415558510638298,0.000415558510638298,0.000415558510638298,0.000415558510638298,0.000415558510638298,0.000415558510638298,0.000415558510638298,0.000415558510638298,0.000415558510638298,0.000415558510638298,0.000415558510638298,0.000415558510638298,0.000415558510638298,0,0,"KS","Marion","Kansas"
"558",557,"51029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011761938367443,0.00011761938367443,0.00011761938367443,0.000176429075511644,0.000235238767348859,0.000235238767348859,0.000235238767348859,0.000352858151023289,0.000529287226534933,0.000529287226534933,0.000588096918372148,0.000823335685721007,0.000823335685721007,0.000940955069395436,0.00105857445306987,0.00129381322041872,0.00135262291225594,0.00141143260409315,0.00147024229593037,0.00152905198776758,0.00152905198776758,0.0015878616796048,0.0015878616796048,0.00182310044695366,0.00182310044695366,0.0019995295224653,0.00205833921430252,0.00264643613267466,0.00323453305104681,0.00323453305104681,0.00341096212655846,0.00552811103269819,0.00805692778169842,0.00805692778169842,0.00805692778169842,0.0100564573041637,0.0100564573041637,0.0132321806633733,0.0132321806633733,0.0144671841919548,0.0144671841919548,0.0144671841919548,0.0177017172430016,0,0,"VA","Buckingham","Virginia"
"559",558,"37025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96406020412216e-06,4.96406020412216e-06,4.96406020412216e-06,4.96406020412216e-06,4.96406020412216e-06,4.96406020412216e-06,4.96406020412216e-06,4.96406020412216e-06,9.92812040824431e-06,2.97843612247329e-05,2.97843612247329e-05,2.97843612247329e-05,4.96406020412216e-05,8.93530836741988e-05,0.000109209324490687,0.000109209324490687,0.000158849926531909,0.000158849926531909,0.000188634287756642,0.000233310829593741,0.000233310829593741,0.000248203010206108,0.000287915491839085,0.00032266391326794,0.000342520154084429,0.000377268575513284,0.000402088876533895,0.00043683729796275,0.00043683729796275,0.000466621659187483,0.000531154441841071,0.000580795043882292,0.000819069933680156,0.00094317143878321,0.00101266828164092,0.00101266828164092,0.00102756046225329,0.00102756046225329,0.00103252452245741,0.0010523807632739,0.00110698542551924,0.00115166196735634,0.00117151820817283,0.00123605099082642,0.00123605099082642,0.00129561971327588,0.00131051189388825,0.00136511655613359,0.00136511655613359,0.00150411024184901,0.00152893054286962,0.00153885866327787,0.00155375084389023,0.00157360708470672,0.00158849926531909,0.00161828362654382,0.00165303204797268,0.00167785234899329,0.00169274452960566,0.001747349191851,0.001747349191851,0.00176720543266749,0,0,"NC","Cabarrus","North Carolina"
"560",559,"29225",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25182500919069e-05,5.25182500919069e-05,5.25182500919069e-05,5.25182500919069e-05,7.87773751378604e-05,7.87773751378604e-05,7.87773751378604e-05,7.87773751378604e-05,7.87773751378604e-05,7.87773751378604e-05,7.87773751378604e-05,0.000105036500183814,0.000105036500183814,0.000105036500183814,0.000131295625229767,0.000131295625229767,0.000131295625229767,0.000157554750275721,0.000210073000367628,0.000210073000367628,0.000262591250459535,0.000262591250459535,0.000341368625597395,0.000341368625597395,0.000341368625597395,0.000341368625597395,0.000341368625597395,0.000341368625597395,0.000341368625597395,0.000393886875689302,0.000393886875689302,0.000393886875689302,0.000393886875689302,0.000393886875689302,0.000393886875689302,0.000393886875689302,0.000393886875689302,0.000393886875689302,0.000420146000735255,0.000420146000735255,0.000420146000735255,0.000420146000735255,0.000420146000735255,0,0,"MO","Webster","Missouri"
"561",560,"49011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93581429213114e-06,2.93581429213114e-06,2.93581429213114e-06,2.93581429213114e-06,2.93581429213114e-06,2.93581429213114e-06,2.93581429213114e-06,2.93581429213114e-06,5.87162858426227e-06,8.80744287639341e-06,1.17432571685245e-05,1.17432571685245e-05,1.76148857527868e-05,1.76148857527868e-05,3.52297715055736e-05,4.11014000898359e-05,5.57804715504916e-05,8.5138614471803e-05,9.10102430560652e-05,0.00010275350022459,0.000114496757393114,0.000146790714606557,0.000173213043235737,0.000202571186157048,0.000226057700494098,0.000246608400539016,0.000273030729168196,0.000302388872089507,0.000358169343639999,0.000402206558021966,0.000416885629482621,0.000452115400988195,0.00046385865815672,0.000478537729617375,0.000499088429662293,0.000528446572583605,0.000566612158381309,0.000584227044134096,0.000598906115594752,0.00061945681563967,0.000637071701392457,0.00064587914426885,0.000666429844313768,0.000675237287190161,0.000692852172942948,0.000710467058695735,0.000713402872987866,0.000731017758740653,0.000745696830201309,0.000751568458785571,0.000786798230291145,0.000807348930336063,0.000810284744628194,0.000816156373212456,0.000830835444673112,0.000836707073257374,0.000860193587594423,0.000869001030470817,0.000880744287639341,0.00087780847334721,0.000886615916223603,0.00090423080197639,0.000924781502021308,0.000942396387774095,0.000960011273526882,0.000986433602156062,0.000992305230740324,0.000998176859324586,0,0,"UT","Davis","Utah"
"562",561,"27033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.79352796341892e-05,8.79352796341892e-05,0.000175870559268378,0.000263805838902568,0.000439676398170946,0.000439676398170946,0.000439676398170946,0.000439676398170946,0.000439676398170946,0.000439676398170946,0.000439676398170946,0.000439676398170946,0.000439676398170946,0.000439676398170946,0.000527611677805135,0.000527611677805135,0.000527611677805135,0.000527611677805135,0.000527611677805135,0.000527611677805135,0.000527611677805135,0.000527611677805135,0.000527611677805135,0.000527611677805135,0.000527611677805135,0.000527611677805135,0.000527611677805135,0.000527611677805135,0.000527611677805135,0.000791417516707703,0.000967288075976082,0.00175870559268378,0.00175870559268378,0.00202251143158635,0.00237425255012311,0.0024621878297573,0.003253605346465,0.00360534646500176,0.00369328174463595,0.00378121702427014,0.00378121702427014,0.00395708758353852,0.0040450228631727,0.00413295814280689,0.00413295814280689,0,0,"MN","Cottonwood","Minnesota"
"563",562,"12093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46475401754905e-05,4.9295080350981e-05,7.39426205264715e-05,7.39426205264715e-05,9.85901607019619e-05,0.000123237700877452,0.000123237700877452,0.000123237700877452,0.000123237700877452,0.000123237700877452,0.000123237700877452,0.000123237700877452,0.000123237700877452,0.000123237700877452,0.000123237700877452,0.000123237700877452,0.000147885241052943,0.000172532781228433,0.000172532781228433,0.000197180321403924,0.000197180321403924,0.000221827861579414,0.000221827861579414,0.000221827861579414,0.000221827861579414,0.000246475401754905,0.000246475401754905,0.000246475401754905,0.000271122941930395,0.000295770482105886,0.000320418022281376,0.000345065562456867,0.000443655723158829,0.000419008182983338,0.000443655723158829,0.000542245883860791,0.000566893424036281,0.000566893424036281,0.000690131124913734,0.000690131124913734,0.000690131124913734,0,0,"FL","Okeechobee","Florida"
"564",563,"13291",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39077936333699e-05,4.39077936333699e-05,4.39077936333699e-05,4.39077936333699e-05,4.39077936333699e-05,4.39077936333699e-05,0.00017563117453348,0.00021953896816685,0.00021953896816685,0.00026344676180022,0.000307354555433589,0.000307354555433589,0.000307354555433589,0.000351262349066959,0.000351262349066959,0.000351262349066959,0.000439077936333699,0.000526893523600439,0.000614709110867179,0.000702524698133919,0.000658616904500549,0.000790340285400659,0.00109769484083425,0.00118551042810099,0.00122941822173436,0.00140504939626784,0.00140504939626784,0.00149286498353458,0.00149286498353458,0.00144895718990121,0.00144895718990121,0.00136114160263447,0.00136114160263447,0.00136114160263447,0.00140504939626784,0.00140504939626784,0.00144895718990121,0.00149286498353458,0.00149286498353458,0.00149286498353458,0.00153677277716795,0.00158068057080132,0,0,"GA","Union","Georgia"
"565",564,"19013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5182882361344e-06,7.5182882361344e-06,7.5182882361344e-06,7.5182882361344e-06,2.25548647084032e-05,2.25548647084032e-05,2.25548647084032e-05,3.00731529445376e-05,3.00731529445376e-05,3.7591441180672e-05,5.26280176529408e-05,4.51097294168064e-05,4.51097294168064e-05,4.51097294168064e-05,5.26280176529408e-05,5.26280176529408e-05,6.01463058890752e-05,6.01463058890752e-05,7.5182882361344e-05,9.02194588336128e-05,9.02194588336128e-05,0.000112774323542016,0.000142847476486554,0.000157884052958822,0.000263140088264704,0.00030824981768151,0.000353359547098317,0.000466133870640333,0.000586426482418483,0.000639054500071424,0.000819493417738649,0.00103752377658655,0.00124803584719831,0.0014435113413378,0.00194723665315881,0.00275169349442519,0.00284943124149494,0.00315768105917645,0.00398469276515123,0.00519513717116887,0.00536805780059996,0.00634543527129743,0.00707470923020247,0.00813478787149742,0.00857084858919321,0.0089843544421806,0.00943545173634867,0.00981888443639152,0.0102323902893789,0.0103602011893932,0.0104955303776436,0.0109015179423949,0.0109992556894646,0.0111045117247705,0.0112248043365487,0.0113676518130352,0.0114353164071604,0,0,"IA","Black Hawk","Iowa"
"566",565,"48403",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.56205775482884e-05,9.56205775482884e-05,9.56205775482884e-05,9.56205775482884e-05,9.56205775482884e-05,9.56205775482884e-05,9.56205775482884e-05,9.56205775482884e-05,9.56205775482884e-05,9.56205775482884e-05,9.56205775482884e-05,9.56205775482884e-05,9.56205775482884e-05,9.56205775482884e-05,9.56205775482884e-05,9.56205775482884e-05,9.56205775482884e-05,9.56205775482884e-05,9.56205775482884e-05,9.56205775482884e-05,9.56205775482884e-05,0.000191241155096577,0.000191241155096577,0.000191241155096577,0.000191241155096577,0.000191241155096577,0.000286861732644865,0,0,"TX","Sabine","Texas"
"567",566,"39131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54433968951584e-05,3.54433968951584e-05,3.54433968951584e-05,3.54433968951584e-05,3.54433968951584e-05,3.54433968951584e-05,3.54433968951584e-05,3.54433968951584e-05,3.54433968951584e-05,3.54433968951584e-05,3.54433968951584e-05,3.54433968951584e-05,3.54433968951584e-05,3.54433968951584e-05,3.54433968951584e-05,3.54433968951584e-05,3.54433968951584e-05,3.54433968951584e-05,3.54433968951584e-05,3.54433968951584e-05,3.54433968951584e-05,3.54433968951584e-05,3.54433968951584e-05,7.08867937903169e-05,7.08867937903169e-05,7.08867937903169e-05,7.08867937903169e-05,7.08867937903169e-05,0.000106330190685475,0.000106330190685475,0.000106330190685475,0.000106330190685475,0.000106330190685475,0.000106330190685475,0.000106330190685475,0.000106330190685475,0.000106330190685475,0.000106330190685475,0.000141773587580634,0.000141773587580634,0.000141773587580634,0.000141773587580634,0.000177216984475792,0.000177216984475792,0.000177216984475792,0.000177216984475792,0,0,"OH","Pike","Ohio"
"568",567,"01125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84935479334475e-06,9.69870958668949e-06,1.45480643800342e-05,1.45480643800342e-05,1.45480643800342e-05,1.45480643800342e-05,1.9397419173379e-05,1.9397419173379e-05,2.90961287600685e-05,3.39454835534132e-05,4.36441931401027e-05,4.84935479334475e-05,7.27403219001712e-05,9.69870958668949e-05,0.000106685805453584,0.000106685805453584,0.000111535160246929,0.000130932579420308,0.000140631289006998,0.000145480643800342,0.000164878062973721,0.000198823546527135,0.000208522256113824,0.000271563868427306,0.000358852254707511,0.000383099028674235,0.000412195157434303,0.000417044512227648,0.000441291286194372,0.000484935479334475,0.000577073220408025,0.000581922575201369,0.000591621284788059,0.000620717413548127,0.000640114832721506,0.000741951283381746,0.000683759025861609,0.000703156445034988,0.000741951283381746,0.000761348702555125,0.000800143540901883,0.000838938379248641,0.000882582572388744,0.000882582572388744,0.000931076120322191,0.000945624184702225,0.000965021603875604,0.000979569668255639,0.00100866579701571,0.0010183645066024,0.00104746063536246,0.00105715934494915,0.0011492970860227,0.00117839321478277,0.0012026399887495,0.00125598289147629,0.00130447643940974,0.00132872321337646,0.00134812063254984,0.00137721676130991,0.00141116224486332,0,0,"AL","Tuscaloosa","Alabama"
